   6.3771450986   6.3465178933  166  1.12E+01   0.7289530000  -1.5631970000   5.5635510000   1.0759410000  -2.0797910000   4.0053460000  -1.6822380000   4.7542610000   5.5079720000  -2.0359910000   4.0986950000   4.5806760000  -2.2087840000   3.3420020000   3.7003350000  -0.0123600000   0.0184250000   0.0555650000   0.0124670000  -0.0185090000  -0.0554550000   0.0186710000   0.0077850000   0.0221960000  -0.0305890000  -0.0067770000  -0.0299500000   0.0118120000  -0.0009240000   0.0076430000
   6.3794851347   6.3495391046  166  1.04E+01   0.7233910000  -1.5664550000   5.5509210000   1.0764060000  -2.0805040000   4.0055200000  -1.6809970000   4.7540550000   5.5080510000  -2.0373490000   4.1024480000   4.5815480000  -2.2109780000   3.3431590000   3.6995250000  -0.0123230000   0.0179690000   0.0540140000   0.0124340000  -0.0180570000  -0.0539010000   0.0178850000   0.0055600000   0.0195730000  -0.0291130000  -0.0006920000  -0.0231540000   0.0111170000  -0.0047800000   0.0034680000
   6.3758005586   6.3455960525  332  6.60E+00  -0.6037450000  -0.6405850000   2.7544290000  -1.0427680000  -2.1101650000   3.1721310000   2.5123390000   5.1011810000   6.3829950000   1.9749320000   4.0646050000   6.1986190000   1.2509570000   3.1142480000   5.9489860000   0.0121980000   0.0408370000  -0.0117860000  -0.0123130000  -0.0412210000   0.0114790000  -0.0013840000   0.0235450000  -0.0004550000   0.0521160000   0.0232030000   0.0175100000  -0.0506160000  -0.0463630000  -0.0167470000
   6.3765650265   6.3480580855  758  1.90E+00  -0.9534100000   0.8087190000   2.4843720000   0.0129420000  -0.0154950000   1.7529420000  -0.5434010000  -0.5501670000   8.0539300000   0.0406300000   0.2486240000   8.7580280000   0.5083290000   1.0776340000   9.4615030000  -0.0032960000   0.0028990000   0.0024830000   0.0034200000  -0.0027290000  -0.0026920000  -0.0369230000  -0.0395270000  -0.0343240000   0.0345170000   0.0214870000   0.0202810000   0.0022810000   0.0178710000   0.0142520000
   6.3775589019   6.3455567310  988  3.96E+00  -0.0934590000   0.7324500000   1.8300690000  -0.5785310000  -0.6376910000   2.1762380000   2.1137890000   1.6006440000   7.4684360000   1.0713580000   1.3920510000   8.0655630000  -0.0228390000   1.1806600000   8.4940030000   0.0053130000   0.0150850000  -0.0038090000  -0.0054040000  -0.0151200000   0.0038170000   0.0585670000   0.0124990000  -0.0431310000  -0.0213440000  -0.0059530000   0.0382200000  -0.0371330000  -0.0065110000   0.0049040000
   6.3766480280   6.3471887359 1327  2.09E+00  -0.9665850000   0.5893430000   2.3090890000  -0.4632020000  -0.6455210000   1.9779900000  -0.0786850000   0.7457640000   8.1588700000   0.8621740000   1.4067070000   8.3629470000   1.8056940000   2.0726610000   8.5402450000   0.0165230000  -0.0404100000  -0.0108570000  -0.0164000000   0.0404710000   0.0107150000   0.0146080000   0.0106720000   0.0031430000  -0.0060170000  -0.0048740000  -0.0003060000  -0.0087150000  -0.0058590000  -0.0026960000
   6.3794614482   6.3497481571 1792  4.95E+00  -0.7248740000  -1.1305210000   2.5610600000   0.0044980000   0.0125060000   1.7483210000  -0.8804080000   0.5430430000   8.0136840000   0.0386910000   0.2487380000   8.7426570000   0.8745650000  -0.0333250000   9.5315350000  -0.0194740000  -0.0306630000   0.0217230000   0.0196770000   0.0305630000  -0.0219200000  -0.0470080000   0.0144280000  -0.0277330000   0.0358290000  -0.0097480000   0.0087530000   0.0109770000  -0.0045800000   0.0191770000
   6.3790351610   6.3458463778 2016  6.18E+00   0.4056600000   1.0312450000   2.5539150000   0.6896380000  -0.0777290000   1.7546110000  -1.0437480000   0.7404150000   9.8440710000  -1.1913670000   0.4705680000   8.7043000000  -1.5316800000  -0.0827740000   7.6989770000   0.0063210000  -0.0243580000  -0.0176330000  -0.0060830000   0.0245070000   0.0173940000  -0.0117930000  -0.0168460000   0.0158900000   0.0318450000   0.0467170000  -0.0055110000  -0.0202900000  -0.0300190000  -0.0101390000
   6.3776666248   6.3458961392 2296  4.82E+00  -0.9895860000  -1.0755340000   2.3715670000   0.0081860000   0.0180200000   1.8650030000  -1.0595470000   0.2889330000   8.1145590000   0.0314110000   0.2672950000   8.5220960000   1.0574310000   0.1758490000   9.0254350000  -0.0244050000  -0.0268200000   0.0123930000   0.0246020000   0.0268140000  -0.0124360000   0.0219480000  -0.0054380000   0.0190260000   0.0363510000   0.0056700000  -0.0005150000  -0.0584970000  -0.0002260000  -0.0184680000
   6.3761999129   6.3492664479 2827  3.38E+00   0.4621150000   0.4264130000   2.4568000000  -0.1842540000  -0.5524700000   1.7442820000   0.8837610000   0.7564490000   7.8646790000   0.3485560000   1.3116140000   8.7702340000  -0.2543270000   1.6789010000   9.6865740000  -0.0217530000  -0.0328380000  -0.0240410000   0.0215790000   0.0328630000   0.0236540000   0.0031860000  -0.0200680000  -0.0098490000  -0.0156890000   0.0430950000   0.0352130000   0.0126770000  -0.0230510000  -0.0249780000
   6.3757495705   6.3460325534 2839 -1.09E-01  -1.0479060000  -0.3378280000   2.6168090000   0.0124340000   0.0030900000   1.6926260000   0.4906400000   0.8838920000   9.7121180000   0.0085390000   0.2501710000   8.8768700000  -0.4931280000  -0.3781660000   8.0069890000   0.0024470000   0.0008170000  -0.0022620000  -0.0023460000  -0.0006820000   0.0018990000  -0.0166480000  -0.0197760000  -0.0283890000   0.0225670000   0.0251690000   0.0370360000  -0.0060200000  -0.0055280000  -0.0082840000
   6.3767999527   6.3488146789 3275  3.85E+00   0.1581520000  -0.4919560000   2.7122790000  -0.3868140000   0.1164280000   1.5893340000   1.0393920000  -0.0227580000  10.2074210000   0.7292860000   0.0188400000   9.0428770000   0.3350110000   0.1458160000   7.8969130000  -0.0139320000   0.0155370000  -0.0289070000   0.0139460000  -0.0155930000   0.0284380000   0.0112750000   0.0025710000   0.0609030000   0.0159120000  -0.0146200000   0.0027190000  -0.0272000000   0.0121050000  -0.0631540000
   6.3784076063   6.3478806129 3409  4.27E+00   1.4277720000   0.3538760000   2.2726360000   0.6881600000  -0.9254990000   2.2777730000  -2.4013360000   2.3056640000   7.5489740000  -1.3012040000   1.8777510000   7.8327240000  -0.1486470000   1.5722630000   8.0532840000   0.0050260000   0.0087540000  -0.0000390000  -0.0051400000  -0.0087540000   0.0000070000  -0.0597360000   0.0313590000  -0.0186550000  -0.0034570000  -0.0225730000   0.0090620000   0.0633070000  -0.0087860000   0.0096260000
