   6.3713706574   6.8502159688  186  5.32E+00  -0.3519950000  -0.2656590000   2.7202090000  -1.0092710000  -1.3938390000   2.1976820000   1.8048080000   2.8567690000   9.1275000000   1.7779450000   2.6875190000   7.9486370000   1.9232190000   2.7913040000   6.7595390000  -0.0116580000  -0.0199780000  -0.0092250000   0.0114970000   0.0197680000   0.0092150000   0.0114460000   0.0211330000   0.0277460000  -0.0272740000  -0.0421190000   0.0094020000   0.0159880000   0.0211960000  -0.0371380000
   6.3749675392   6.8548191647  186  5.72E+00  -0.3579410000  -0.2743510000   2.7221170000  -1.0094230000  -1.3940010000   2.1976190000   1.8038530000   2.8547200000   9.1267700000   1.7748940000   2.6879570000   7.9485840000   1.9275980000   2.7943820000   6.7605020000  -0.0140560000  -0.0241250000  -0.0112710000   0.0138950000   0.0239170000   0.0112640000   0.0120770000   0.0208790000   0.0258820000  -0.0287460000  -0.0420050000   0.0110390000   0.0168300000   0.0213340000  -0.0369150000
   6.3705183706   6.8515543396  511  2.10E+00   1.2077150000   0.5083660000   2.4266930000  -0.0158400000  -0.0063360000   1.8191580000   0.9349670000  -0.4194830000   8.5918290000  -0.0039340000   0.2398820000   8.6751590000  -0.9289940000   0.9266930000   8.6587460000   0.0020670000   0.0008870000   0.0010620000  -0.0021010000  -0.0008730000  -0.0010160000  -0.0445180000   0.0339730000  -0.0018760000   0.0027850000  -0.0057420000   0.0072090000   0.0417660000  -0.0282450000  -0.0053780000
   6.3726973841   6.8529111515 1868  2.71E+00  -1.1738830000   0.2539070000   2.3542190000   0.0241410000  -0.5351790000   1.8885160000   0.9641080000   1.8434270000   8.2462740000  -0.0048790000   1.2240570000   8.5432020000  -1.0070520000   0.5821680000   8.7615350000  -0.0171000000   0.0112810000   0.0066850000   0.0171100000  -0.0112710000  -0.0066330000   0.0197510000   0.0127850000  -0.0099910000   0.0316390000   0.0199750000   0.0025240000  -0.0514000000  -0.0327700000   0.0074150000
   6.3726916710   6.8517706110 1961  7.53E+00   1.7547920000  -0.1874940000   3.5749310000   1.3725790000  -1.1521730000   2.4716260000  -2.4440770000   2.9322730000   6.4335950000  -2.6685700000   2.3162910000   7.4189040000  -2.5181850000   1.7826150000   8.4291200000   0.0059860000   0.0150380000   0.0172750000  -0.0059650000  -0.0152010000  -0.0172550000   0.0257620000   0.0055540000   0.0049410000  -0.0452970000  -0.0374860000   0.0413520000   0.0195140000   0.0320960000  -0.0463130000
   6.3736863394   6.8520857358 2467  4.81E+00  -1.6208220000   0.5382640000   2.8520660000  -0.7762880000  -0.1899910000   1.9504360000   0.4042490000   0.7959030000   8.7937130000   1.4638120000   0.6415950000   8.4286450000   2.4759580000   0.3250750000   7.9594860000   0.0057550000  -0.0049290000  -0.0060840000  -0.0057550000   0.0049670000   0.0061240000   0.0923020000  -0.0263920000  -0.0397260000  -0.0529610000   0.0274980000   0.0296010000  -0.0393400000  -0.0011430000   0.0100840000
   6.3716153621   6.8523828836 2585  3.78E+00  -1.4678540000   0.5309430000   2.5785060000  -1.0094600000  -0.8497260000   2.1885530000   2.9622710000   2.0183780000   7.6457000000   1.8441520000   1.7553500000   7.8821770000   0.7872970000   1.5618510000   8.3457530000  -0.0062670000   0.0190910000   0.0054240000   0.0064160000  -0.0190350000  -0.0053490000  -0.0043090000   0.0030100000   0.0184370000  -0.0155130000  -0.0110490000  -0.0289910000   0.0196720000   0.0079830000   0.0104790000
   6.3744651318   6.8519080041 2814  1.12E+01   0.2051550000  -1.5248620000   3.1929350000  -0.1424910000  -1.1374540000   1.9956530000   0.4183510000   3.5223190000   8.1956290000   0.1801060000   2.3400750000   8.2620020000   0.1451550000   1.1854640000   8.4353700000  -0.0265700000   0.0296480000  -0.0914960000   0.0265470000  -0.0295280000   0.0914640000   0.0231520000   0.0532990000   0.0046670000  -0.0364580000  -0.0709510000  -0.0105490000   0.0133300000   0.0175320000   0.0059140000
   6.3704943741   6.8505479286 2814  1.22E+01   0.2020550000  -1.5151800000   3.1888060000  -0.1424910000  -1.1378780000   1.9955640000   0.4183060000   3.5231060000   8.1997330000   0.1800570000   2.3405310000   8.2599210000   0.1454350000   1.1858390000   8.4335330000  -0.0283780000   0.0311150000  -0.0982670000   0.0283540000  -0.0309930000   0.0982360000   0.0231580000   0.0532290000   0.0053470000  -0.0364850000  -0.0708260000  -0.0116500000   0.0133500000   0.0174760000   0.0063340000
   6.3748106481   6.8514379773 3322  5.48E+00   0.4160780000   0.3101330000   2.8049680000  -0.0040400000  -0.0038950000   1.5592540000  -0.9516110000   0.2600420000   9.8106590000   0.0395440000   0.2381820000   9.1682420000   0.9158850000   0.2487450000   8.3439510000  -0.0190310000  -0.0141830000  -0.0563370000   0.0188870000   0.0141730000   0.0561280000  -0.0197690000   0.0022890000  -0.0024120000  -0.0046250000  -0.0046880000   0.0417250000   0.0245380000   0.0024090000  -0.0391030000
   6.3704399546   6.8538620353 3577  5.06E+00   0.3972290000   0.6891760000   2.6979790000   1.7983930000   1.3921570000   2.7926460000  -3.7041740000  -1.8875720000   7.8610220000  -3.3270900000  -2.3550970000   6.8746230000  -2.8048270000  -2.6529790000   5.8622820000  -0.0354810000  -0.0177220000  -0.0024180000   0.0356000000   0.0179400000   0.0023950000   0.0232430000  -0.0051040000  -0.0366750000  -0.0301030000  -0.0073180000   0.0331100000   0.0067410000   0.0122040000   0.0035880000
   6.3707638960   6.8538825859 3777  2.25E+00   0.7352420000   1.0063700000   3.1968200000   0.5801650000   1.0556940000   1.7747190000  -1.1380160000  -1.2253190000   9.8036130000  -1.0879310000  -1.6501910000   8.6927600000  -0.9890840000  -2.1840150000   7.6071670000  -0.0011880000   0.0004630000  -0.0110160000   0.0012360000  -0.0002420000   0.0109520000   0.0012340000   0.0057820000   0.0341440000  -0.0087380000   0.0285690000   0.0187600000   0.0074560000  -0.0345720000  -0.0528410000
   6.3727509654   6.8513749545 3830  1.93E+00  -1.3808150000  -0.1106580000   3.2310390000  -1.0247810000  -0.8588780000   1.9554610000   2.8864160000   2.3710430000   8.5804250000   1.8896060000   1.8414960000   8.3403830000   0.9000630000   1.2306410000   8.1900600000  -0.0060180000   0.0127020000   0.0215190000   0.0060810000  -0.0126740000  -0.0217560000  -0.0344050000  -0.0241750000  -0.0016440000   0.0230220000   0.0230320000  -0.0076450000   0.0113210000   0.0011150000   0.0095260000
