   6.2222360262   6.3095622137   42  4.54E+00  -0.4613470000  -0.3959550000   2.6168790000  -0.2920150000  -1.9120280000   2.6300830000   0.2836010000   3.3091360000   6.1256070000   0.5844310000   3.7029660000   7.1799280000   0.7651260000   4.1728170000   8.1854960000  -0.0030370000   0.0268000000  -0.0003520000   0.0030270000  -0.0272820000   0.0001490000  -0.0002790000   0.0191450000   0.0281720000   0.0273400000   0.0215810000   0.0748860000  -0.0270510000  -0.0402450000  -0.1028560000
   6.2248295757   6.3052488091   73  6.85E+00  -1.3504010000  -0.7403060000   3.9387160000  -1.0561090000  -2.2622310000   3.7149800000   1.1493540000   3.5009160000   5.0104460000   1.9847170000   4.3450290000   5.2671960000   2.7202680000   5.2697360000   5.2350150000  -0.0073710000   0.0373580000   0.0054690000   0.0072130000  -0.0378830000  -0.0055720000  -0.0438230000  -0.0322090000  -0.0290170000   0.0397860000   0.0148050000   0.0471040000   0.0041940000   0.0179280000  -0.0179840000
   6.2239216362   6.3099153121  652  7.89E+00   0.7779310000   0.5519750000   2.0268550000   0.0851730000  -0.6200360000   2.1308030000   0.0917740000   0.2541130000   8.5175950000  -0.1525900000   1.3888580000   8.1236540000  -0.4516120000   2.4527830000   7.6157530000  -0.0258480000  -0.0437570000   0.0039020000   0.0258700000   0.0437220000  -0.0038840000   0.0138910000  -0.0817790000   0.0223840000   0.0066880000   0.0225700000   0.0120830000  -0.0206010000   0.0592430000  -0.0344860000
   6.2213273873   6.3066461706  928  4.56E+00  -1.3779350000   0.0787430000   2.5078750000   0.0178270000  -0.0070240000   1.8181760000   0.5293550000  -0.6180480000   8.0742750000  -0.0211900000   0.2780180000   8.5761900000  -0.5156650000   1.1271310000   9.2503880000  -0.0331590000   0.0020880000   0.0164320000   0.0330690000  -0.0019350000  -0.0164380000  -0.0066250000   0.0140070000   0.0228390000   0.0145060000  -0.0309410000  -0.0507900000  -0.0077900000   0.0167810000   0.0279570000
   6.2239964070   6.3055164764 1088  2.93E+00   0.2469790000  -0.3768320000   2.8785000000   0.0007210000   0.0056030000   1.5861320000  -0.1663740000   0.4176580000  10.1977390000   0.0364870000   0.1894440000   9.0731070000   0.1198190000   0.1235610000   7.8894200000  -0.0085890000   0.0133150000  -0.0453040000   0.0085780000  -0.0133500000   0.0447550000  -0.0053530000   0.0078780000  -0.0177780000   0.0121710000  -0.0178220000   0.0356850000  -0.0068070000   0.0099790000  -0.0173580000
   6.2248939301   6.3051780485 1404  2.39E+00  -0.0096240000  -0.5287810000   2.0959790000  -0.4649960000  -1.6995830000   2.8325540000   1.7812700000   3.0171050000   7.4118870000   0.8649410000   3.4092550000   6.8368980000  -0.1076690000   3.6326970000   6.1783540000   0.0003230000   0.0006780000  -0.0004460000  -0.0001930000  -0.0008380000   0.0004370000  -0.0416960000   0.0056190000  -0.0289020000   0.0679730000  -0.0008360000   0.0487890000  -0.0264060000  -0.0046240000  -0.0198780000
   6.2247257570   6.3063401560 1476  1.02E+00   0.7507180000   0.3082660000   2.7836840000   0.2237630000  -0.3428990000   1.6870250000   0.0426060000   1.1130490000   9.9221310000  -0.4197780000   0.8489380000   8.8734150000  -0.8923050000   0.6304300000   7.8170290000  -0.0155840000  -0.0193610000  -0.0326980000   0.0157950000   0.0193280000   0.0323520000   0.0020670000   0.0046320000   0.0063330000  -0.0005990000  -0.0075670000  -0.0062740000  -0.0016780000   0.0029690000   0.0002870000
   6.2235818515   6.3087135835 1545  6.58E+00  -1.2933470000  -0.6041720000   2.5058010000   0.0158640000   0.0054030000   1.8739060000  -0.5841370000  -0.6360570000   8.1211770000   0.0364660000   0.2421410000   8.5264590000   0.5590180000   1.1530400000   8.9626210000  -0.0342250000  -0.0158990000   0.0164700000   0.0343400000   0.0160490000  -0.0165620000   0.0265400000   0.0507770000   0.0268010000   0.0195050000   0.0137880000   0.0021640000  -0.0461600000  -0.0647160000  -0.0288720000
   6.2207012432   6.3068658169 1597  2.51E+00   2.2152960000   0.2302730000   3.4182630000   1.2455640000  -0.2176140000   2.3191120000  -3.0831010000   0.2961220000   6.8771040000  -2.2914450000   0.6344870000   7.6871060000  -1.5569380000   0.9875540000   8.5558340000   0.0185980000   0.0086210000   0.0211990000  -0.0185890000  -0.0085940000  -0.0210960000  -0.0134440000  -0.0026850000  -0.0040810000  -0.0007050000  -0.0072570000  -0.0224520000   0.0141400000   0.0099150000   0.0264300000
   6.2228396001   6.3093634329 1708  4.16E+00  -0.5234950000   0.5892570000   2.7555510000   0.0075250000  -0.0056050000   1.6606460000  -0.6080420000   0.3157230000   7.9316820000  -0.0298010000   0.2130260000   8.9473560000   0.6258150000   0.2029040000   9.8854830000   0.0231440000  -0.0258810000  -0.0478090000  -0.0229940000   0.0258450000   0.0473580000   0.0119530000   0.0055250000   0.0081550000   0.0169870000  -0.0126740000   0.0469610000  -0.0290900000   0.0071840000  -0.0546650000
   6.2201361656   6.3092136098 1822  7.33E+00   0.0279840000  -1.2681200000   3.3941630000   0.2442870000  -1.2015500000   1.9620400000   0.0255430000   2.1932650000   7.2755660000  -0.5590540000   2.4944910000   8.3123170000  -0.8276530000   2.7025330000   9.4728520000   0.0002620000  -0.0000290000  -0.0021470000  -0.0003680000  -0.0002830000   0.0018140000   0.0537180000  -0.0226570000  -0.0555370000  -0.0578330000   0.0176140000  -0.0092010000   0.0042210000   0.0053540000   0.0650710000
   6.2232732021   6.3083508498 2073  7.37E+00  -1.2094490000   1.4897960000   2.7047410000  -0.8334560000   0.0625650000   2.1763270000   0.5213430000   0.5483400000   8.3947170000   1.5710890000   0.0745100000   8.0894140000   2.5379270000  -0.3229250000   7.4942650000  -0.0093840000   0.0356480000   0.0131890000   0.0093440000  -0.0356560000  -0.0132430000  -0.0274530000   0.0149320000  -0.0098930000  -0.0025160000  -0.0053380000   0.0477220000   0.0300090000  -0.0095860000  -0.0377750000
   6.2208066333   6.3090761872 2343  1.98E+00  -0.8214020000  -2.0926200000   4.0228210000  -1.1606260000  -1.5615440000   5.3489450000   2.2418300000   2.8096620000   1.0597520000   2.1193340000   3.0835980000   2.2180290000   2.0153950000   3.4937420000   3.3089900000   0.0014640000  -0.0021550000  -0.0055850000  -0.0014040000   0.0021940000   0.0054800000   0.0054740000   0.0013700000  -0.0396620000  -0.0084300000  -0.0079260000   0.0539480000   0.0028960000   0.0065170000  -0.0141810000
   6.2200559720   6.3058036295 2343  1.87E+00  -0.8136470000  -2.0899730000   4.0397160000  -1.1606480000  -1.5614300000   5.3489310000   2.2432610000   2.8124330000   1.0608360000   2.1190150000   3.0838710000   2.2176490000   2.0138220000   3.4900270000   3.3071960000  -0.0000010000   0.0001360000   0.0001330000   0.0000610000  -0.0000970000  -0.0002390000   0.0052370000   0.0021790000  -0.0365360000  -0.0087340000  -0.0069130000   0.0558520000   0.0034370000   0.0046950000  -0.0192100000
   6.2232604928   6.3068061641 2455  2.62E+00  -0.6238540000  -0.8400770000   3.2141580000  -0.1640160000  -1.1232550000   1.9020190000   0.1396730000   2.7161550000   9.5237780000   0.3258060000   2.3680270000   8.4615560000   0.4741870000   1.8565840000   7.4237090000   0.0056780000  -0.0036530000  -0.0165710000  -0.0058190000   0.0033810000   0.0161150000   0.0117990000  -0.0394210000  -0.0811740000  -0.0053850000   0.0379030000   0.0515450000  -0.0062740000   0.0017900000   0.0300860000
   6.2201364944   6.3087938532 2455  2.32E+00  -0.6289540000  -0.8432600000   3.2234440000  -0.1641050000  -1.1238180000   1.9012470000   0.1371330000   2.7150030000   9.5265260000   0.3258080000   2.3691170000   8.4635930000   0.4774910000   1.8599310000   7.4227030000   0.0039000000  -0.0025120000  -0.0114660000  -0.0040430000   0.0022380000   0.0110090000   0.0118370000  -0.0387320000  -0.0800860000  -0.0059960000   0.0391400000   0.0545560000  -0.0056990000  -0.0001340000   0.0259880000
   6.2222655893   6.3065498526 2647  6.32E+00   0.4555420000  -1.1987440000   2.2468400000  -0.0684510000   0.1897080000   1.9916730000  -0.2986130000   1.0680730000   8.2325120000   0.1725140000  -0.0364340000   8.3530270000   0.4822650000  -1.2249710000   8.4096360000   0.0072020000  -0.0190380000   0.0035350000  -0.0071650000   0.0190550000  -0.0035060000  -0.0310900000   0.0479530000  -0.0077810000   0.0178070000   0.0408190000   0.0058370000   0.0132470000  -0.0887890000   0.0019140000
   6.2228383509   6.3082203732 3212  5.41E+00  -0.6265050000   1.4712640000   2.4253130000  -0.0140280000   0.3443030000   1.9653990000  -0.1793680000   0.6607920000   8.7855790000  -0.0312500000  -0.4030640000   8.3292340000   0.3123620000  -1.4827680000   7.9944060000   0.0237900000  -0.0438050000  -0.0177820000  -0.0238470000   0.0438640000   0.0179030000   0.0155790000  -0.0180120000   0.0022610000  -0.0302480000   0.0239420000  -0.0108970000   0.0147270000  -0.0059890000   0.0085160000
   6.2214760116   6.3081344589 3228  4.39E+00   1.0919320000  -0.2165400000   3.0238750000   0.6572360000  -0.9591770000   1.9766560000  -1.5429490000   1.6038810000   7.3041770000  -1.2610730000   2.0118580000   8.3346540000  -0.8615590000   2.3775030000   9.3778080000  -0.0185760000  -0.0318970000  -0.0449950000   0.0188050000   0.0317820000   0.0447650000   0.0250540000   0.0230730000   0.0665280000  -0.0331660000  -0.0198890000  -0.0669130000   0.0078820000  -0.0030690000   0.0006150000
   6.2226313191   6.3056773711 3337  4.76E-01  -0.7138330000  -0.1927610000   2.7226430000  -1.9659970000  -0.8951540000   2.8824400000   3.0788020000   1.6508440000   5.6805580000   3.5721240000   1.9077380000   6.7150880000   4.1032600000   2.0874590000   7.7125030000  -0.0041970000  -0.0023480000   0.0004340000   0.0037650000   0.0021380000  -0.0005620000   0.0086210000  -0.0024280000   0.0071930000   0.0165540000   0.0173530000   0.0474840000  -0.0247430000  -0.0147150000  -0.0545490000
   6.2226611778   6.3080670122 3337  4.65E-01  -0.7075230000  -0.1838100000   2.7106690000  -1.9661770000  -0.8952150000   2.8827850000   3.0828580000   1.6501370000   5.6792360000   3.5720930000   1.9098640000   6.7135340000   4.0997280000   2.0863120000   7.7140190000   0.0004150000   0.0002430000  -0.0001610000  -0.0008460000  -0.0004490000   0.0000340000   0.0096650000  -0.0023070000   0.0096040000   0.0148080000   0.0173480000   0.0441180000  -0.0240430000  -0.0148350000  -0.0535950000
   6.2224894997   6.3087142727 3542  7.51E+00  -1.2543000000   0.0905910000   2.3998750000  -2.1950050000   0.3257730000   3.4174350000   3.9605930000  -0.4608030000   4.5531230000   3.9779820000  -0.2225440000   5.7531640000   4.0945630000  -0.3171620000   6.9104890000  -0.0169780000   0.0042490000   0.0183010000   0.0168080000  -0.0041480000  -0.0181260000   0.0072140000  -0.0337470000  -0.0660570000  -0.0123970000   0.0532870000   0.0836480000   0.0053540000  -0.0196410000  -0.0177650000
   6.2248129793   6.3078363463 3637  6.13E+00  -0.1990670000   0.9823340000   2.0110910000  -0.5386070000  -0.5281070000   2.1540580000  -0.0202750000   0.6519280000   8.3288170000   0.9662800000   1.2254470000   8.1210140000   1.9973680000   1.6914120000   7.6913640000   0.0077910000   0.0347680000  -0.0032720000  -0.0078470000  -0.0347760000   0.0032640000   0.0284750000   0.0080810000  -0.0182840000  -0.0762950000  -0.0216470000   0.0496900000   0.0478750000   0.0135750000  -0.0313980000
