   6.0615787570   6.5432635054   12  2.37E+00   0.3287970000  -0.5975620000   2.8722740000  -0.0032850000   0.0076700000   1.6865770000   0.6184190000   0.9114930000   8.1372270000   0.0057570000   0.2517050000   8.8653640000  -0.6270500000  -0.4134290000   9.6046300000  -0.0112630000   0.0203910000  -0.0400630000   0.0111510000  -0.0205320000   0.0399580000  -0.0206000000  -0.0208760000   0.0256670000   0.0261020000   0.0255280000  -0.0318130000  -0.0053900000  -0.0045110000   0.0062500000
   6.0637900157   6.5401316180  332  1.87E+00  -0.1109680000  -1.0541470000   3.6447920000  -1.0392700000  -2.0955020000   3.1423280000   2.5190920000   5.0392550000   6.0940950000   1.8477820000   4.1060620000   6.1557860000   1.2911440000   3.0978710000   6.3627890000   0.0075240000   0.0083690000   0.0039310000  -0.0075950000  -0.0085950000  -0.0042600000  -0.0195990000  -0.0438910000   0.0132140000   0.0011260000   0.0303400000  -0.0208410000   0.0185440000   0.0137770000   0.0079560000
   6.0615404408   6.5449755970  571  5.51E+00  -1.0115580000   0.2278050000   2.6552840000   0.0099610000  -0.0058620000   1.8043390000   1.0106700000   0.7033450000   9.0763600000   0.0020290000   0.3142060000   8.6308550000  -0.9982100000  -0.2366210000   8.2670820000   0.0472350000  -0.0107470000  -0.0393030000  -0.0470710000   0.0108590000   0.0392720000  -0.0065370000  -0.0130340000   0.0029560000   0.0352260000   0.0394170000   0.0005990000  -0.0288540000  -0.0264960000  -0.0035230000
   6.0633239004   6.5405672067  882  2.71E+00   0.8147990000   0.4267640000   2.7584070000  -0.0083850000  -0.0062450000   1.7373370000   0.3021080000   1.2208560000   8.1542550000  -0.0267440000   0.2459480000   8.7603240000  -0.2914900000  -0.7135130000   9.4201240000  -0.0240110000  -0.0126950000  -0.0297900000   0.0239530000   0.0125100000   0.0297020000   0.0128860000   0.0280570000  -0.0116160000  -0.0081340000   0.0020190000  -0.0135030000  -0.0046950000  -0.0298900000   0.0252080000
   6.0609486317   6.5410725052 1274  4.23E+00   0.6691920000  -0.1225460000   2.9232140000   0.3706490000  -1.4089690000   2.1859970000  -0.0365170000   1.8441990000   7.8460980000  -0.7396780000   2.7860450000   8.0506190000  -1.3014810000   3.7964550000   8.0099480000   0.0044930000   0.0195290000   0.0110690000  -0.0045850000  -0.0195680000  -0.0113820000   0.0210760000  -0.0099800000  -0.0183600000  -0.0485260000   0.0373850000   0.0335820000   0.0275420000  -0.0273660000  -0.0149090000
   6.0646839757   6.5443198411 1565  1.82E+00  -0.6431560000   0.7950060000   3.0061000000  -0.2754010000   0.3408180000   1.6947650000   0.8136270000  -1.2997920000   9.4922340000   0.5170470000  -0.3809990000   8.8414520000   0.2141690000   0.5212640000   8.2182520000   0.0023010000  -0.0029050000  -0.0082950000  -0.0022840000   0.0027530000   0.0080920000  -0.0062580000   0.0169430000  -0.0101300000  -0.0162310000   0.0521110000  -0.0404810000   0.0224720000  -0.0689030000   0.0508130000
   6.0619229058   6.5408838998 1791  4.35E+00  -1.5272070000   0.0274510000   2.9839570000  -0.4331820000   0.1291810000   1.8566030000   1.4852290000  -0.8060640000   8.0394970000   0.8077770000  -0.0210070000   8.5779190000   0.1680130000   0.8626210000   9.0619550000  -0.0283560000  -0.0026250000   0.0292750000   0.0283000000   0.0026740000  -0.0292260000  -0.0045400000   0.0148990000   0.0040410000   0.0190020000  -0.0449480000  -0.0146690000  -0.0144070000   0.0299990000   0.0105800000
   6.0621318050   6.5403263167 2304  7.03E+00  -1.6387020000  -0.4324320000   4.6186880000  -1.5732480000  -1.8733810000   3.9562120000   3.5882290000   4.1437230000   3.8560400000   2.8488840000   3.6425810000   4.6913720000   2.2335550000   3.1928430000   5.5740790000  -0.0018250000   0.0397410000   0.0181970000   0.0017960000  -0.0397990000  -0.0183750000   0.0548590000   0.0354570000  -0.0500480000  -0.0716030000  -0.0457860000   0.0586750000   0.0167730000   0.0103870000  -0.0084500000
   6.0607574377   6.5428814627 2304  6.85E+00  -1.6348160000  -0.4334180000   4.6100140000  -1.5740630000  -1.8743230000   3.9562940000   3.5909320000   4.1462200000   3.8588460000   2.8488450000   3.6437360000   4.6898890000   2.2347010000   3.1942480000   5.5725250000  -0.0016650000   0.0390380000   0.0176370000   0.0016370000  -0.0390950000  -0.0178150000   0.0546030000   0.0351790000  -0.0487260000  -0.0725330000  -0.0462980000   0.0584200000   0.0179580000   0.0111760000  -0.0095160000
   6.0629383921   6.5437286859 2740  6.29E+00  -0.5678820000   0.7634080000   2.4977840000   0.4326090000  -0.2961130000   1.8863260000   0.2984610000   0.8898580000   9.0501570000  -0.7876420000   0.7455480000   8.5567120000  -1.8319560000   0.6689010000   7.9494010000  -0.0266550000   0.0283020000   0.0163120000   0.0268090000  -0.0283120000  -0.0163510000   0.0480950000   0.0100390000   0.0152310000   0.0010900000  -0.0102740000   0.0194640000  -0.0493390000   0.0002440000  -0.0346560000
   6.0600275631   6.5402802903 2900  6.24E+00  -1.8604770000  -0.7299540000   4.7930290000  -2.3223760000   0.5245210000   3.9532310000   4.5837770000  -0.2133900000   5.7271970000   4.1979640000  -0.6256850000   4.7016250000   3.9805550000  -1.2028350000   3.6991280000   0.0123190000  -0.0332290000   0.0223030000  -0.0122020000   0.0333140000  -0.0221920000   0.0087320000  -0.0153350000  -0.0084240000  -0.0226980000   0.0249480000   0.0037230000   0.0138490000  -0.0096980000   0.0045910000
   6.0601652593   6.5442942249 2900  6.40E+00  -1.8607960000  -0.7344540000   4.7926570000  -2.3222440000   0.5246650000   3.9534510000   4.5799310000  -0.2107410000   5.7277260000   4.1976830000  -0.6257940000   4.6997690000   3.9839720000  -1.2058380000   3.6989200000   0.0125050000  -0.0338890000   0.0226430000  -0.0123840000   0.0339720000  -0.0225360000   0.0099000000  -0.0140910000  -0.0050880000  -0.0239920000   0.0232050000  -0.0006770000   0.0139720000  -0.0091970000   0.0056570000
   6.0611246530   6.5442365420 2902  3.79E+00  -1.4002850000   0.1061350000   3.3854590000  -0.9762020000  -0.1861840000   1.8865250000   1.2423480000   0.8830730000   9.4872860000   1.8198790000   0.5810010000   8.4984110000   2.3550890000   0.2916100000   7.4991220000  -0.0116500000   0.0080080000   0.0410170000   0.0114570000  -0.0079810000  -0.0410520000  -0.0117120000   0.0057800000   0.0160100000   0.0188290000  -0.0095770000  -0.0266170000  -0.0069240000   0.0037710000   0.0106410000
   6.0602106678   6.5403410812 3431  9.36E+00   0.7573560000  -0.2664460000   3.0142710000   1.2129090000   1.0207860000   2.1328880000  -2.1517190000  -1.8697910000   6.9391240000  -2.3181580000  -1.6080540000   8.0608000000  -2.2133210000  -1.3166400000   9.1687870000  -0.0142840000  -0.0406260000   0.0277810000   0.0145160000   0.0408670000  -0.0279740000   0.0139020000   0.0094440000   0.0350620000  -0.0290350000   0.0020730000   0.0180300000   0.0149020000  -0.0117580000  -0.0528990000
   6.0629192732   6.5432876329 3431  9.38E+00   0.7651660000  -0.2690010000   3.0168880000   1.2132070000   1.0211240000   2.1323490000  -2.1530480000  -1.8727570000   6.9394680000  -2.3208680000  -1.6091730000   8.0606290000  -2.2119410000  -1.3143600000   9.1710980000  -0.0141270000  -0.0409460000   0.0280390000   0.0143540000   0.0411840000  -0.0282280000   0.0142020000   0.0094610000   0.0346470000  -0.0301240000   0.0001060000   0.0107240000   0.0156940000  -0.0098050000  -0.0451820000
