   6.3840683450   6.5897356413  577  4.45E+00  -1.3486070000  -0.6474450000   2.3317770000   0.0169790000   0.0086070000   1.8970060000  -0.6467410000  -0.7078320000   8.4139690000  -0.0172200000   0.2616990000   8.5089280000   0.6598390000   1.1968540000   8.5785850000  -0.0356980000  -0.0171230000   0.0113820000   0.0357310000   0.0171960000  -0.0113370000   0.0220910000   0.0262630000   0.0026680000  -0.0028780000   0.0074250000   0.0001830000  -0.0192470000  -0.0337610000  -0.0028960000
   6.3821951023   6.5896409274 1119  7.62E-01   1.0955250000  -0.3515140000   3.2029520000   1.0314720000  -0.5956320000   1.8351940000  -1.9146590000   1.3696450000   9.7615290000  -1.8746110000   1.3436650000   8.5915580000  -1.8985210000   1.3062210000   7.4228110000  -0.0014750000  -0.0060320000  -0.0335740000   0.0017180000   0.0058960000   0.0333700000  -0.0043670000  -0.0007370000  -0.0038400000   0.0090750000   0.0005930000  -0.0124970000  -0.0049510000   0.0002810000   0.0165400000
   6.3822483484   6.5899990707 1315  5.12E+00   0.0186940000   1.1962230000   2.4262830000  -0.0037800000  -0.0157620000   1.7594470000   0.9015630000   0.9014550000   9.2295220000   0.0340390000   0.2012880000   8.7304850000  -0.9094160000  -0.3615350000   8.2777560000  -0.0005970000  -0.0339090000  -0.0186240000   0.0007050000   0.0339430000   0.0186380000   0.0499450000   0.0516880000   0.0348340000  -0.0252720000  -0.0473810000  -0.0293510000  -0.0247810000  -0.0043410000  -0.0054980000
   6.3817494504   6.5871232551 1334  2.61E+00  -1.1571660000   0.6886520000   2.8020210000  -0.5720390000  -0.1735480000   1.7387890000   0.0884220000   0.9625260000   8.1935020000   1.0723110000   0.5633330000   8.7803530000   2.0364020000   0.1256080000   9.3558390000  -0.0056260000   0.0082880000   0.0101450000   0.0057190000  -0.0083800000  -0.0103700000  -0.0527490000   0.0191450000  -0.0298800000   0.0064470000   0.0044580000   0.0020200000   0.0462090000  -0.0235110000   0.0280860000
   6.3846755063   6.5877236348 1334  2.61E+00  -1.1689120000   0.6947340000   2.8049730000  -0.5722690000  -0.1736740000   1.7379850000   0.0913780000   0.9621780000   8.1930230000   1.0736570000   0.5612730000   8.7813560000   2.0343270000   0.1277480000   9.3593960000  -0.0073020000   0.0106230000   0.0129740000   0.0073940000  -0.0107160000  -0.0132040000  -0.0524890000   0.0194380000  -0.0297240000   0.0100340000   0.0020360000   0.0038400000   0.0423620000  -0.0213800000   0.0261150000
   6.3837849310   6.5892690019 1885  3.26E+00  -0.6054040000  -0.4663450000   2.3785480000   0.7134570000  -0.5039390000   1.9132700000  -2.3138670000   1.6809910000   8.5788890000  -1.2953300000   1.1278260000   8.5214570000  -0.2387660000   0.7062040000   8.3200860000   0.0273220000  -0.0007730000  -0.0096460000  -0.0274290000   0.0007770000   0.0095510000   0.0316340000  -0.0059580000  -0.0112340000   0.0095440000  -0.0214200000   0.0117710000  -0.0410710000   0.0273740000  -0.0004410000
   6.3849711982   6.5891461865 1961  5.12E+00   1.0832180000   0.0147610000   2.7304340000  -0.0100470000  -0.0013420000   1.5920940000  -0.6394030000  -0.0470490000   9.9913930000  -0.0424570000   0.1931890000   9.0128600000   0.6532090000   0.5954730000   8.1205510000   0.0288520000   0.0003730000   0.0299240000  -0.0289900000  -0.0005000000  -0.0302300000   0.0077170000   0.0108740000   0.0035050000  -0.0355720000  -0.0337290000   0.0171790000   0.0279930000   0.0229810000  -0.0203780000
   6.3813881792   6.5851069291 1961  4.90E+00   1.0807410000   0.0147480000   2.7301120000  -0.0100040000  -0.0013410000   1.5938310000  -0.6386840000  -0.0479310000   9.9876670000  -0.0422500000   0.1933190000   9.0093730000   0.6522770000   0.5962520000   8.1182390000   0.0283100000   0.0003660000   0.0293760000  -0.0284480000  -0.0004930000  -0.0296810000   0.0080390000   0.0110310000   0.0030320000  -0.0346220000  -0.0332140000   0.0159620000   0.0267210000   0.0223110000  -0.0186900000
   6.3834774176   6.5880121598 1975  4.07E+00   0.3367930000  -1.2829500000   2.1447750000   0.7124460000   0.2397980000   2.0478630000  -0.3318340000   0.3680640000   8.6306910000  -1.2875970000  -0.1456670000   8.2124540000  -2.2809220000  -0.6878190000   7.8427900000  -0.0095620000  -0.0388140000   0.0025110000   0.0095890000   0.0388490000  -0.0024000000  -0.0207280000  -0.0114720000  -0.0034340000   0.0444130000   0.0246170000   0.0063490000  -0.0237130000  -0.0131800000  -0.0030260000
   6.3830851179   6.5862925426 1992  8.87E+00  -1.3423420000   0.4291530000   2.8552120000  -0.6803220000  -0.5632530000   1.7992370000   0.2985930000   1.4087920000   8.0066530000   1.2733500000   1.2985250000   8.6124790000   2.2277700000   1.0900690000   9.3634710000  -0.0187180000   0.0280610000   0.0297970000   0.0188000000  -0.0281240000  -0.0299570000   0.0350970000  -0.0096050000   0.0328260000  -0.1022030000   0.0303490000  -0.0956980000   0.0670250000  -0.0206810000   0.0630320000
   6.3845940490   6.5866792838 2025  1.07E+01   0.4560730000  -1.8020540000   2.7589600000   0.4294440000  -0.6844310000   2.1161080000  -1.7239590000   2.1118140000   7.6774220000  -0.7906120000   1.5099710000   8.0730270000   0.1439850000   0.9740820000   8.5211990000  -0.0023940000   0.0998540000  -0.0573790000   0.0023700000  -0.0998150000   0.0574880000  -0.0043330000   0.0076380000   0.0030840000   0.0175900000  -0.0201240000  -0.0017560000  -0.0132340000   0.0124470000  -0.0014370000
