   6.1903293524   6.0997734770   97  6.22E+00   0.2600200000   1.3182690000   2.7002140000  -0.2430470000   0.2533820000   1.7808230000   0.2762140000   0.6244040000   7.8471190000   0.4477520000  -0.2440680000   8.6872030000   0.5851140000  -1.1020150000   9.5686370000   0.0055230000   0.0116630000   0.0099410000  -0.0055210000  -0.0118080000  -0.0103170000  -0.0123760000   0.0551180000  -0.0487530000   0.0023820000   0.0174440000  -0.0283460000   0.0099920000  -0.0724180000   0.0774750000
   6.1924344144   6.0982936485  307  3.35E+00   1.4063650000  -0.7283680000   2.8232630000   0.1674660000  -0.8415750000   2.1054230000  -0.5076320000   2.4836780000   7.1725840000  -0.3366880000   1.8790740000   8.1626690000  -0.1645870000   1.0422970000   9.0080540000  -0.0073830000  -0.0007090000  -0.0042770000   0.0074430000   0.0005210000   0.0041950000   0.0010550000  -0.0184750000  -0.0001430000  -0.0071670000   0.0628820000  -0.0214280000   0.0060520000  -0.0442190000   0.0216530000
   6.1900809647   6.0950307363  724  4.22E+00  -1.2212880000  -0.0142360000   2.4560750000   0.0124520000   0.0029980000   1.8879240000  -0.9684530000   0.3419150000   7.8939510000   0.0187570000   0.2698720000   8.5140180000   0.9691280000   0.1290890000   9.1323060000   0.0509440000   0.0007040000  -0.0235540000  -0.0507190000  -0.0007300000   0.0233210000   0.0159380000  -0.0062500000   0.0139310000   0.0417550000   0.0030540000   0.0216060000  -0.0579190000   0.0032220000  -0.0353040000
   6.1924978892   6.0993418277 1316  8.90E+00  -0.5631700000   1.8061350000   4.1335220000  -0.9985650000   1.7448670000   2.5579430000   1.3611420000  -1.9691960000   6.7816250000   1.8974950000  -2.9155530000   7.2954550000   2.2369730000  -3.9825170000   7.7074810000   0.0140920000   0.0021810000   0.0511800000  -0.0142960000  -0.0018100000  -0.0515850000  -0.0297600000   0.0244140000  -0.0227200000   0.0312550000   0.0154180000   0.0163990000  -0.0012920000  -0.0402030000   0.0067260000
   6.1919343157   6.0963744501 1362  3.48E+00  -1.2360600000  -0.3423010000   2.3856360000   0.0139020000  -0.0013170000   1.9443740000   0.2705550000  -0.8131850000   7.9809940000   0.0053860000   0.2451010000   8.4233360000  -0.2661540000   1.3450070000   8.8358490000   0.0443970000   0.0121540000  -0.0156630000  -0.0444370000  -0.0120030000   0.0156020000   0.0010390000  -0.0026180000  -0.0020120000   0.0115910000  -0.0497850000  -0.0157570000  -0.0125890000   0.0522530000   0.0178300000
   6.1906240045   6.0964673783 1533  4.19E+00   1.1701660000  -0.9292590000   3.0083160000   0.1717350000  -0.5974150000   1.8607030000  -1.1386400000   1.7928470000   9.3366320000  -0.3386220000   1.3764980000   8.5518590000   0.4614340000   0.9036780000   7.7623730000   0.0232600000  -0.0077870000   0.0265700000  -0.0233980000   0.0076970000  -0.0270340000  -0.0308140000   0.0129790000   0.0303410000  -0.0156370000   0.0172310000   0.0143220000   0.0465890000  -0.0301200000  -0.0441990000
   6.1934099186   6.0960542799 2181  3.75E+00   1.1812500000   0.6987260000   2.0451480000  -0.0103630000  -0.0092620000   2.1088250000  -1.0218610000   0.8064350000   8.1399430000   0.0006370000   0.2457610000   8.1080930000   0.9987180000  -0.3010180000   8.1136990000  -0.0310650000  -0.0184480000   0.0016980000   0.0310620000   0.0184450000  -0.0015960000   0.0177300000  -0.0096910000   0.0038700000   0.0553370000  -0.0303530000  -0.0080670000  -0.0730640000   0.0400470000   0.0040940000
   6.1929248879   6.0984616263 2296  1.74E+00  -0.9087910000  -0.9567560000   2.4173790000   0.0063530000   0.0169470000   1.9521520000  -1.0903370000   0.2512430000   7.9466170000  -0.0116180000   0.2328330000   8.4283920000   1.1245880000   0.2372860000   8.8255880000   0.0129050000   0.0136730000  -0.0065630000  -0.0127460000  -0.0136940000   0.0064690000  -0.0081770000   0.0017370000  -0.0083540000  -0.0439610000  -0.0033590000  -0.0043490000   0.0519790000   0.0016430000   0.0127980000
   6.1946952398   6.0955853736 2856  3.79E+00   0.5197690000   1.0428090000   2.7019740000  -0.5523460000   0.3558750000   1.7865170000   0.7266810000  -0.5857780000   9.7961500000   1.0156440000  -0.4289380000   8.6988330000   1.2366820000  -0.2475730000   7.5823250000   0.0267590000   0.0172430000   0.0227050000  -0.0269820000  -0.0171620000  -0.0231980000   0.0100910000   0.0099560000  -0.0582370000   0.0051860000  -0.0028530000   0.0045570000  -0.0150550000  -0.0071840000   0.0541730000
   6.1908344077   6.0987544177 2995  3.11E+00  -0.3825270000  -1.4293900000   2.1609890000   0.0087650000   0.0230660000   2.1035600000   0.2210410000  -0.8862580000   8.2237290000  -0.0105760000   0.2474150000   8.1087960000  -0.2327760000   1.3630580000   8.0483800000  -0.0053320000  -0.0197390000   0.0008080000   0.0053260000   0.0197840000  -0.0007130000  -0.0053320000   0.0284890000   0.0028340000  -0.0107530000   0.0498660000  -0.0128000000   0.0160920000  -0.0784000000   0.0098720000
   6.1933181540   6.0966093677 3162  3.60E-01  -1.0805390000  -0.3279450000   2.9932870000  -0.3186950000  -0.7832660000   1.8283440000   0.2858610000   1.3112260000   7.5218720000   0.6059900000   1.7171450000   8.5906450000   0.9189410000   2.0198750000   9.7105730000  -0.0023810000   0.0013250000   0.0033720000   0.0023160000  -0.0015020000  -0.0038800000  -0.0056620000  -0.0125110000  -0.0135370000  -0.0074450000   0.0056390000  -0.0378290000   0.0131720000   0.0070490000   0.0518750000
   6.1934359215   6.0971998378 3229  8.71E+00  -2.1396820000  -0.4338950000   3.6343200000  -1.2183670000  -0.7474190000   2.4499040000   1.7273770000   1.5568210000   8.5777620000   2.2855470000   1.6012310000   7.4597950000   2.7765000000   1.6889430000   6.3589990000  -0.0177620000   0.0060450000   0.0228960000   0.0176510000  -0.0061040000  -0.0228460000  -0.0547570000  -0.0016120000   0.1056070000   0.0319280000  -0.0056520000  -0.0511960000   0.0229400000   0.0073230000  -0.0544610000
   6.1909575193   6.0994006236 3289  4.97E+00   0.0579930000   2.5011460000   3.3565640000  -0.8110960000   1.4492670000   2.7385600000   1.2460930000  -1.8658140000   7.9641470000   1.3914740000  -2.3962660000   6.9012980000   1.7564940000  -3.0432190000   5.9677610000   0.0103580000   0.0124790000   0.0074080000  -0.0103720000  -0.0125450000  -0.0072390000   0.0097450000   0.0073150000   0.0396750000  -0.0322090000   0.0159280000  -0.0276190000   0.0224780000  -0.0231770000  -0.0122250000
   6.1928612953   6.0997038924 3718  2.96E+00   0.0202590000  -0.0375530000   2.4209220000  -0.1947680000  -1.5774080000   2.3134380000  -0.0152470000   2.5789430000   6.7742570000   0.3630600000   3.0551800000   7.7752680000   0.7141410000   3.6955460000   8.6836730000   0.0050990000   0.0361730000   0.0023600000  -0.0050300000  -0.0365640000  -0.0027500000   0.0032180000   0.0191110000   0.0087950000   0.0034520000  -0.0213410000   0.0103080000  -0.0067390000   0.0026200000  -0.0187140000
   6.1911010740   6.0950661259 3848  5.20E+00  -1.1100250000   0.3773600000   2.4909350000   0.0144480000  -0.0053190000   1.8517790000  -0.8214120000   0.6889420000   9.2632240000  -0.0198060000   0.2011020000   8.5827400000   0.8340580000  -0.1494420000   7.8897670000   0.0525160000  -0.0178780000  -0.0298700000  -0.0527250000   0.0179330000   0.0297040000   0.0269270000  -0.0040490000  -0.0196210000   0.0059000000  -0.0210190000  -0.0113480000  -0.0326190000   0.0250130000   0.0311360000
   6.1944893595   6.0973428206 3905  1.64E+00   1.4986700000  -0.9428890000   3.3592990000   0.8644680000  -0.7449880000   2.1236350000  -1.0349470000   2.1238790000   7.1574620000  -1.5541100000   1.6299970000   8.0955940000  -2.2101720000   1.1202200000   8.9487990000  -0.0120630000   0.0036880000  -0.0235250000   0.0121280000  -0.0039830000   0.0233670000  -0.0063860000   0.0028900000  -0.0091180000   0.0322630000   0.0113940000  -0.0081020000  -0.0259430000  -0.0139890000   0.0173780000
