   6.7222168526   6.9634410560  335  1.55E+00  -0.6203650000  -1.2251000000   2.6502720000  -0.4454420000  -0.1474720000   1.6315850000   1.7035740000  -0.0425440000   9.4894980000   0.8376020000   0.5798940000   8.9593550000  -0.0686280000   1.1085910000   8.4704320000  -0.0018560000  -0.0116560000   0.0110170000   0.0019450000   0.0116030000  -0.0110370000   0.0172070000  -0.0202600000   0.0156270000  -0.0429060000   0.0426040000  -0.0350020000   0.0256090000  -0.0222910000   0.0193950000
   6.7211803981   6.9649043317  573  5.69E+00   0.6991030000  -1.2848580000   2.3044130000  -0.0074310000   0.0145430000   1.7567420000  -0.0241040000   1.4487880000   8.8109450000  -0.0155780000   0.2395440000   8.8113090000   0.0288660000  -0.9326170000   8.6568480000   0.0185830000  -0.0341580000   0.0144070000  -0.0185900000   0.0341880000  -0.0143980000   0.0017130000   0.0597270000  -0.0082190000  -0.0044360000  -0.0455730000   0.0183720000   0.0027290000  -0.0141840000  -0.0101630000
   6.7213754186   6.9635723111  753  5.19E+00   1.0821110000  -0.3659490000   2.3317960000   0.0777450000   0.5800710000   1.7221110000  -0.0060990000   0.3775930000   8.6822340000  -0.1665210000  -0.7814120000   8.9230930000  -0.3253480000  -1.9772750000   8.8728690000   0.0143980000  -0.0135730000   0.0087400000  -0.0144020000   0.0135270000  -0.0087890000   0.0042210000   0.0282130000  -0.0225450000   0.0026460000   0.0259310000   0.0413570000  -0.0068640000  -0.0540990000  -0.0187640000
   6.7222721834   6.9638143452  938 -4.93E-02  -0.9967850000  -1.2277220000   3.5705700000  -1.0165710000  -1.4542750000   2.1530840000   2.7476310000   3.6423560000   8.2722970000   1.8691510000   2.9348210000   8.0032430000   0.9890070000   2.1825110000   7.7429100000  -0.0001390000  -0.0014810000  -0.0090030000   0.0001410000   0.0013760000   0.0087420000  -0.0188860000  -0.0179660000  -0.0048790000   0.0303550000   0.0302670000   0.0067360000  -0.0114710000  -0.0121960000  -0.0015950000
   6.7226583899   6.9625030144 1620  3.76E+00   2.2255860000  -0.5436880000   3.6944160000   1.9456690000   0.3011520000   2.6138360000  -4.2735570000  -1.1219170000   6.7835550000  -3.5623700000  -0.2785600000   7.1037280000  -2.9095480000   0.5489330000   7.5980030000  -0.0057490000   0.0171880000  -0.0220150000   0.0056320000  -0.0172650000   0.0219910000   0.0306960000   0.0411990000   0.0294380000  -0.0081380000  -0.0185190000  -0.0303760000  -0.0224410000  -0.0226030000   0.0009630000
   6.7209637098   6.9602032475 1773  6.61E+00  -1.9968800000   0.0482820000   2.9762940000  -1.1284480000  -0.2670790000   1.9724030000   2.9327750000   0.4278900000   7.5820300000   2.0273670000   0.6564220000   8.3248410000   1.3068420000   1.0978300000   9.1315610000   0.0329220000  -0.0119590000  -0.0379670000  -0.0329660000   0.0119580000   0.0381000000   0.0305320000   0.0098590000  -0.0088260000  -0.0532760000  -0.0179230000   0.0148990000   0.0227880000   0.0080640000  -0.0062070000
   6.7220308453   6.9604648349 2385  6.37E+00  -1.5955760000  -0.2589790000   3.5808500000  -1.5688200000  -0.9610770000   2.1830190000   2.9659420000   1.9548350000   9.1421640000   2.9778710000   2.0379360000   7.9389990000   2.7341730000   2.0191360000   6.7711180000  -0.0007270000   0.0171620000   0.0342450000   0.0005530000  -0.0172900000  -0.0343200000  -0.0155980000  -0.0095900000   0.0552600000   0.0358830000   0.0156660000  -0.0308050000  -0.0201110000  -0.0059480000  -0.0243800000
   6.7237104563   6.9610847886 2397  4.77E+00  -1.2097250000  -1.1901970000   3.2762150000  -0.9960320000  -0.9371970000   1.9072540000   0.9267230000   1.2921920000   8.2151490000   1.8587080000   1.9866010000   8.3458260000   2.7285950000   2.6597240000   8.7891660000   0.0035900000   0.0042300000  -0.0229850000  -0.0035130000  -0.0042000000   0.0228140000   0.0126580000   0.0113340000   0.0249630000  -0.0187960000  -0.0179310000  -0.0516000000   0.0060620000   0.0065660000   0.0268080000
   6.7247268698   6.9603983001 2763  1.90E+00  -0.1633410000  -0.2720180000   2.6573130000  -0.5577950000  -1.3678530000   1.8561420000   0.5176750000   1.9010770000   7.9063160000   1.0659170000   2.7621020000   8.5314080000   1.4781960000   3.5616240000   9.2529380000  -0.0057440000  -0.0160140000  -0.0118210000   0.0057680000   0.0159440000   0.0114960000  -0.0224170000  -0.0247110000  -0.0075350000   0.0453410000   0.0557940000   0.0255870000  -0.0229490000  -0.0310140000  -0.0177270000
   6.7236176646   6.9646552682 3369  8.45E+00  -1.6194090000  -0.8101050000   4.9682940000  -1.7493810000  -1.9344570000   4.0021470000   3.9175530000   4.1396320000   3.7078220000   3.3013320000   3.7646510000   4.7134410000   2.4430050000   3.4341180000   5.4542920000   0.0012100000   0.0106480000   0.0091680000  -0.0012360000  -0.0107670000  -0.0092370000   0.0312200000   0.0304760000  -0.0889060000  -0.0122810000  -0.0318640000   0.0994860000  -0.0189120000   0.0015070000  -0.0105100000
   6.7244618608   6.9614681309 3748  2.27E+00   1.2810550000  -0.7944350000   2.9614640000   0.7628630000  -0.1732930000   1.6492140000  -0.3348190000   0.6143550000   8.4783240000  -1.4172510000   0.6078910000   8.9590480000  -2.4918910000   0.5324950000   9.3741830000   0.0107570000  -0.0129490000   0.0272070000  -0.0108420000   0.0129050000  -0.0274150000   0.0101250000  -0.0043540000  -0.0072200000  -0.0452620000   0.0065500000   0.0247910000   0.0352220000  -0.0021520000  -0.0173630000
   6.7229783139   6.9603522100 3748  1.97E+00   1.2739600000  -0.7863930000   2.9592740000   0.7634180000  -0.1734700000   1.6484310000  -0.3349960000   0.6142710000   8.4762750000  -1.4186860000   0.6067540000   8.9598770000  -2.4929580000   0.5338090000   9.3796590000   0.0099530000  -0.0120040000   0.0255220000  -0.0100380000   0.0119600000  -0.0257310000   0.0141920000  -0.0040410000  -0.0088520000  -0.0466580000   0.0062280000   0.0253420000   0.0325510000  -0.0021430000  -0.0162800000
